SalesID,VehicleID,CustomerID,OrderDate,OrderMonth,OrderYear
27676,411,27676,18,1,2020
27677,537,27677,4,5,2012
27678,431,27678,13,3,1996
27679,865,27679,9,9,1994
27680,718,27680,3,6,1996
27681,8,27681,17,7,1996
27682,348,27682,8,9,2002
27683,622,27683,4,2,2012
27684,618,27684,1,3,2014
27685,338,27685,8,10,2017
27686,403,27686,4,4,2008
27687,87,27687,7,6,1991
27688,872,27688,23,3,2017
27689,854,27689,10,11,2015
27690,999,27690,25,7,1998
27691,394,27691,1,2,1999
27692,280,27692,14,7,2015
27693,53,27693,29,9,2003
27694,264,27694,18,9,2017
27695,297,27695,1,2,1993
27696,732,27696,20,6,2016
27697,922,27697,8,10,1999
27698,64,27698,12,9,2005
27699,645,27699,16,6,2002
27700,20,27700,29,4,2009
27701,642,27701,21,11,2017
27702,959,27702,22,7,1997
27703,515,27703,3,6,2020
27704,718,27704,15,6,2011
27705,457,27705,8,5,1991
27706,612,27706,9,9,2009
27707,188,27707,10,9,2012
27708,129,27708,12,10,1999
27709,719,27709,16,6,1991
27710,691,27710,19,10,1995
27711,606,27711,18,9,2020
27712,881,27712,24,9,1994
27713,7,27713,23,11,2013
27714,601,27714,8,1,2001
27715,925,27715,11,8,2010
27716,954,27716,27,2,1993
27717,239,27717,7,3,1996
27718,16,27718,15,1,2015
27719,350,27719,7,5,2020
27720,491,27720,24,9,2001
27721,546,27721,20,8,2000
27722,455,27722,3,8,2003
27723,518,27723,4,2,2000
27724,936,27724,8,3,2011
27725,506,27725,20,9,2010
27726,562,27726,17,2,2005
27727,759,27727,4,5,2001
27728,838,27728,1,10,1993
27729,597,27729,10,2,1999
27730,213,27730,23,8,1994
27731,502,27731,24,8,2017
27732,398,27732,20,10,1992
27733,5,27733,22,6,2015
27734,71,27734,3,9,2020
27735,526,27735,7,7,1999
27736,670,27736,10,7,2005
27737,246,27737,29,9,2008
27738,158,27738,27,6,2013
27739,12,27739,17,2,2013
27740,887,27740,7,2,1992
27741,262,27741,10,5,1992
27742,521,27742,2,1,2005
27743,528,27743,4,9,1990
27744,166,27744,10,6,1995
27745,194,27745,5,8,2002
27746,941,27746,8,11,1992
27747,274,27747,22,9,2005
27748,931,27748,2,1,1999
27749,110,27749,15,1,2000
27750,947,27750,16,11,1995
27751,931,27751,7,1,1991
27752,143,27752,14,7,2010
27753,99,27753,29,7,2012
27754,582,27754,20,2,2020
27755,392,27755,9,9,2014
27756,249,27756,17,7,2004
27757,33,27757,14,10,2010
27758,283,27758,4,3,2010
27759,183,27759,14,6,2011
27760,204,27760,27,11,2014
27761,161,27761,4,5,2019
27762,486,27762,11,8,2003
27763,377,27763,3,11,2010
27764,702,27764,7,11,2001
27765,663,27765,18,1,2010
27766,578,27766,27,5,2019
27767,764,27767,26,6,1993
27768,206,27768,13,9,2005
27769,343,27769,1,7,1993
27770,171,27770,19,11,2010
27771,768,27771,14,4,1996
27772,185,27772,17,11,2020
27773,519,27773,4,1,2008
27774,895,27774,9,3,1997
27775,747,27775,13,2,2008
27776,840,27776,18,3,2019
27777,287,27777,14,4,2011
27778,591,27778,25,3,1990
27779,605,27779,10,10,1993
27780,657,27780,6,9,1996
27781,919,27781,17,7,1992
27782,389,27782,6,7,1991
27783,791,27783,12,5,2012
27784,454,27784,12,10,1995
27785,255,27785,10,11,2012
27786,255,27786,9,5,2011
27787,915,27787,1,1,2007
27788,388,27788,4,7,2007
27789,655,27789,29,8,1998
27790,985,27790,4,7,1993
27791,858,27791,8,10,1996
27792,462,27792,14,7,1996
27793,526,27793,21,10,2000
27794,251,27794,2,11,2009
27795,178,27795,27,2,2001
27796,174,27796,2,8,2010
27797,815,27797,24,1,2004
27798,719,27798,16,3,1994
27799,772,27799,24,10,2020
27800,390,27800,6,3,2004
27801,433,27801,23,1,2010
27802,265,27802,8,4,2008
27803,39,27803,2,2,1992
27804,947,27804,6,11,2015
27805,584,27805,7,5,2010
27806,375,27806,4,6,2020
27807,520,27807,21,7,2003
27808,180,27808,28,3,2020
27809,684,27809,21,11,2001
27810,23,27810,29,5,2007
27811,475,27811,14,5,2011
27812,435,27812,4,3,2008
27813,877,27813,2,5,1995
27814,790,27814,17,1,2000
27815,300,27815,2,2,2006
27816,686,27816,26,5,1993
27817,796,27817,3,5,1997
27818,234,27818,17,9,2008
27819,812,27819,24,3,2017
27820,669,27820,24,7,2002
27821,536,27821,28,7,1993
27822,525,27822,3,3,1993
27823,637,27823,18,1,2020
27824,845,27824,26,10,2008
27825,51,27825,10,10,2000
27826,731,27826,28,4,1999
27827,271,27827,25,4,2020
27828,369,27828,6,8,2005
27829,484,27829,22,1,2012
27830,324,27830,9,7,2012
27831,894,27831,8,7,2009
27832,474,27832,24,9,2019
27833,931,27833,18,10,2000
27834,931,27834,7,8,2007
27835,603,27835,7,10,2011
27836,721,27836,7,9,2004
27837,956,27837,18,6,1992
27838,858,27838,5,3,2013
27839,766,27839,5,5,2004
27840,367,27840,22,10,2004
27841,90,27841,12,1,2013
27842,338,27842,10,7,1998
27843,85,27843,13,2,1992
27844,456,27844,26,11,2010
27845,514,27845,5,8,2017
27846,302,27846,19,1,2013
27847,332,27847,3,7,2013
27848,784,27848,6,3,2016
27849,390,27849,12,7,1999
27850,194,27850,29,2,2009
27851,41,27851,7,1,2003
27852,43,27852,6,4,2017
27853,165,27853,23,11,1997
27854,82,27854,29,2,2003
27855,322,27855,8,5,1997
27856,761,27856,23,6,2017
27857,215,27857,8,8,1992
27858,270,27858,20,6,2006
27859,25,27859,1,10,1991
27860,642,27860,20,8,1994
27861,814,27861,20,7,1990
27862,256,27862,29,9,2003
27863,216,27863,5,11,2018
27864,547,27864,26,10,1997
27865,759,27865,4,3,2014
27866,486,27866,7,7,2004
27867,314,27867,13,3,1991
27868,132,27868,3,9,2010
27869,546,27869,9,5,1992
27870,181,27870,14,7,1997
27871,479,27871,8,10,1993
27872,698,27872,16,11,1994
27873,163,27873,17,4,2005
27874,441,27874,28,8,2008
27875,57,27875,4,8,2015
27876,780,27876,22,4,1993
27877,370,27877,10,5,1998
27878,458,27878,23,1,1998
27879,503,27879,29,4,1996
27880,356,27880,15,9,2013
27881,436,27881,2,10,2007
27882,799,27882,9,3,2008
27883,624,27883,24,1,1991
27884,783,27884,23,5,2013
27885,987,27885,22,9,2001
27886,169,27886,21,8,2001
27887,510,27887,1,1,2004
27888,635,27888,14,3,2006
27889,350,27889,27,5,2012
27890,842,27890,22,4,1992
27891,99,27891,23,7,2009
27892,754,27892,1,6,2012
27893,536,27893,17,3,2008
27894,782,27894,12,7,2012
27895,372,27895,15,1,2014
27896,269,27896,23,11,1995
27897,578,27897,15,8,2016
27898,387,27898,22,10,1997
27899,433,27899,19,4,2002
27900,88,27900,2,7,2005
27901,517,27901,9,11,1992
27902,230,27902,19,9,2019
27903,318,27903,20,4,2000
27904,701,27904,16,10,2000
27905,803,27905,14,1,1998
27906,316,27906,19,4,2015
27907,651,27907,29,2,1994
27908,127,27908,6,7,1999
27909,881,27909,16,3,2020
27910,850,27910,26,11,2019
27911,729,27911,22,7,2011
27912,379,27912,17,7,2017
27913,827,27913,28,7,2009
27914,993,27914,11,2,2017
27915,967,27915,4,5,1997
27916,458,27916,19,10,1993
27917,66,27917,1,5,1994
27918,269,27918,25,6,2018
27919,524,27919,4,6,2007
27920,93,27920,19,5,1992
27921,427,27921,9,4,1995
27922,612,27922,1,4,2006
27923,374,27923,12,1,2012
27924,463,27924,20,6,1993
27925,938,27925,13,7,2000
27926,117,27926,12,7,2020
27927,470,27927,20,2,2017
27928,823,27928,18,9,2000
27929,683,27929,11,10,1995
27930,315,27930,19,6,1991
27931,703,27931,28,9,2017
27932,842,27932,22,5,2015
27933,629,27933,13,7,2010
27934,1,27934,3,11,1991
27935,646,27935,10,8,2018
27936,902,27936,14,8,2013
27937,599,27937,20,1,1993
27938,858,27938,9,9,1999
27939,934,27939,17,8,1995
27940,616,27940,22,2,2012
27941,232,27941,8,3,2002
27942,995,27942,4,4,2008
27943,384,27943,24,6,2020
27944,933,27944,17,2,1997
27945,235,27945,1,4,1995
27946,683,27946,10,11,2000
27947,638,27947,10,8,2003
27948,434,27948,23,5,2017
27949,189,27949,29,8,2009
27950,201,27950,9,9,2004
27951,333,27951,14,9,1991
27952,771,27952,24,4,2001
27953,405,27953,12,11,2008
27954,464,27954,28,1,2017
27955,281,27955,27,9,2010
27956,405,27956,27,2,2008
27957,379,27957,19,9,2019
27958,868,27958,16,1,2018
27959,257,27959,24,10,1997
27960,600,27960,27,7,2015
27961,959,27961,11,1,1991
27962,832,27962,24,5,1996
27963,928,27963,24,4,1998
27964,550,27964,3,1,2003
27965,282,27965,4,8,1994
27966,5,27966,12,6,2017
27967,338,27967,1,4,2010
27968,124,27968,24,4,2001
27969,372,27969,27,8,1991
27970,875,27970,4,9,2007
27971,200,27971,17,1,1992
27972,160,27972,23,5,1995
27973,746,27973,12,11,2004
27974,234,27974,13,10,2007
27975,859,27975,5,8,2015
27976,480,27976,23,2,1993
27977,504,27977,29,10,2009
27978,378,27978,1,7,1994
27979,359,27979,4,11,2003
27980,380,27980,13,8,2007
27981,638,27981,6,10,2012
27982,866,27982,24,2,2019
27983,90,27983,5,3,2012
27984,424,27984,28,1,2002
27985,477,27985,27,7,1995
27986,873,27986,22,9,2012
27987,858,27987,24,2,1993
27988,480,27988,12,2,2003
27989,418,27989,5,2,1999
27990,878,27990,12,3,2011
27991,867,27991,28,6,1996
27992,830,27992,24,9,2002
27993,44,27993,16,11,2004
27994,869,27994,17,8,2017
27995,385,27995,6,10,1992
27996,715,27996,1,6,2011
27997,987,27997,23,4,1998
27998,779,27998,23,6,1992
27999,669,27999,26,4,2018
28000,208,28000,17,10,1991
28001,67,28001,21,1,2019
28002,451,28002,21,7,2016
28003,460,28003,9,11,2011
28004,535,28004,6,11,2016
28005,475,28005,25,3,1992
28006,506,28006,14,7,1998
28007,982,28007,26,9,2020
28008,268,28008,23,8,2015
28009,281,28009,24,1,1990
28010,952,28010,15,3,1998
28011,203,28011,14,10,2005
28012,853,28012,25,7,2005
28013,922,28013,13,5,2000
28014,340,28014,25,6,2009
28015,85,28015,24,11,2008
28016,912,28016,17,7,2011
28017,605,28017,4,5,2012
28018,174,28018,28,10,2019
28019,620,28019,28,10,1991
28020,633,28020,4,5,1994
28021,308,28021,9,1,2015
28022,314,28022,10,6,2004
28023,285,28023,12,11,1994
28024,538,28024,19,5,2009
28025,872,28025,4,10,2013
28026,418,28026,25,4,2019
28027,550,28027,15,9,2002
28028,962,28028,15,11,2019
28029,380,28029,25,4,2008
28030,512,28030,23,5,1998
28031,631,28031,29,5,2014
28032,35,28032,22,5,2020
28033,582,28033,7,2,2005
28034,244,28034,20,9,2004
28035,982,28035,3,3,2015
28036,597,28036,3,6,2014
28037,405,28037,29,9,2011
28038,365,28038,22,2,1993
28039,736,28039,18,2,2003
28040,401,28040,16,11,2015
28041,65,28041,22,9,2012
28042,311,28042,14,8,2012
28043,104,28043,24,7,2002
28044,494,28044,17,8,2006
28045,477,28045,19,5,1992
28046,964,28046,21,7,2015
28047,121,28047,2,9,2009
28048,553,28048,9,1,2003
28049,164,28049,14,9,2016
28050,277,28050,23,6,2019
28051,257,28051,2,7,2007
28052,130,28052,21,7,1995
28053,933,28053,17,11,2013
28054,154,28054,26,10,2000
28055,150,28055,29,7,1997
28056,691,28056,3,2,2015
28057,737,28057,6,3,1990
28058,798,28058,25,3,2012
28059,148,28059,13,9,2017
28060,115,28060,2,8,2003
28061,454,28061,18,8,2020
28062,304,28062,9,4,1999
28063,617,28063,12,8,1999
28064,160,28064,8,3,1995
28065,907,28065,23,10,2019
28066,447,28066,17,5,1992
28067,302,28067,8,7,2011
28068,54,28068,28,3,1993
28069,289,28069,6,9,1992
28070,382,28070,6,6,2003
28071,885,28071,28,5,2001
28072,150,28072,29,7,2018
28073,199,28073,19,11,2000
28074,233,28074,22,11,2017
28075,222,28075,18,8,1991
28076,687,28076,17,3,2010
28077,181,28077,18,1,2020
28078,454,28078,5,9,2012
28079,252,28079,12,1,2005
28080,166,28080,29,11,2000
28081,707,28081,21,6,2002
28082,952,28082,26,10,2006
28083,212,28083,27,10,2014
28084,495,28084,14,9,1999
28085,709,28085,22,3,2007
28086,969,28086,17,5,1991
28087,839,28087,8,1,2016
28088,680,28088,14,8,1997
28089,658,28089,11,4,2020
28090,75,28090,24,8,1998
28091,728,28091,14,9,2006
28092,285,28092,1,3,2013
28093,644,28093,23,9,2003
28094,791,28094,12,4,1993
28095,264,28095,14,7,2011
28096,804,28096,1,10,2012
28097,209,28097,19,2,1994
28098,145,28098,23,3,2017
28099,24,28099,27,10,2005
28100,815,28100,27,9,2015
28101,25,28101,10,3,2018
28102,698,28102,9,5,1998
28103,996,28103,7,8,2008
28104,246,28104,1,6,2012
28105,597,28105,1,4,2009
28106,894,28106,3,7,2017
28107,539,28107,27,5,2017
28108,559,28108,25,4,2000
28109,707,28109,22,8,2005
28110,817,28110,28,1,2018
28111,206,28111,25,2,2019
28112,62,28112,18,8,2020
28113,432,28113,4,11,2014
28114,585,28114,4,11,2018
28115,689,28115,10,5,2014
28116,887,28116,17,8,1994
28117,893,28117,11,10,2005
28118,364,28118,29,10,2010
28119,2,28119,12,5,1991
28120,951,28120,21,9,2018
28121,262,28121,12,5,2003
28122,937,28122,16,9,2008
28123,827,28123,22,9,2005
28124,574,28124,7,1,2009
28125,141,28125,29,1,2011
28126,717,28126,5,7,2003
28127,227,28127,8,9,1995
28128,679,28128,26,11,2020
28129,516,28129,14,6,2005
28130,118,28130,8,3,2001
28131,594,28131,9,8,2009
28132,195,28132,12,1,2013
28133,368,28133,23,10,2019
28134,646,28134,4,3,1993
28135,772,28135,1,3,2010
28136,751,28136,17,11,2019
28137,759,28137,24,11,1993
28138,696,28138,17,6,2016
28139,785,28139,20,2,2002
28140,485,28140,1,3,2015
28141,190,28141,1,9,2017
28142,982,28142,1,4,2002
28143,251,28143,13,8,1993
28144,58,28144,16,7,1990
28145,396,28145,21,10,2002
28146,431,28146,28,1,2015
28147,264,28147,1,2,2019
28148,1,28148,24,7,2013
28149,764,28149,12,6,2012
28150,770,28150,1,11,2012
28151,448,28151,17,10,1998
28152,840,28152,13,9,1997
28153,71,28153,3,1,2013
28154,137,28154,25,5,1997
28155,939,28155,29,7,2019
28156,851,28156,12,5,2004
28157,792,28157,28,4,2010
28158,55,28158,26,3,2001
28159,760,28159,4,11,2016
28160,87,28160,24,11,2016
28161,222,28161,27,10,2017
28162,783,28162,26,7,2018
28163,999,28163,8,9,2013
28164,402,28164,1,10,1991
28165,161,28165,12,6,2017
28166,69,28166,5,3,1996
28167,859,28167,19,1,1990
28168,901,28168,16,2,1994
28169,22,28169,23,8,2018
28170,493,28170,15,8,2018
28171,312,28171,13,8,2014
28172,71,28172,14,11,2013
28173,244,28173,26,8,2010
28174,315,28174,3,9,1992
28175,730,28175,21,1,1994
28176,860,28176,19,1,2004
28177,100,28177,20,9,2009
28178,285,28178,28,7,2010
28179,741,28179,17,7,2009
28180,479,28180,12,2,2002
28181,672,28181,8,9,1990
28182,821,28182,14,10,2019
28183,995,28183,19,3,2014
28184,462,28184,16,1,2011
28185,417,28185,6,8,2002
28186,713,28186,10,6,1998
28187,320,28187,2,11,2013
28188,492,28188,5,7,2000
28189,567,28189,19,6,2008
28190,861,28190,1,8,2009
28191,830,28191,24,7,2009
28192,760,28192,23,3,1996
28193,488,28193,27,3,1998
28194,679,28194,21,8,2000
28195,790,28195,14,8,2013
28196,544,28196,2,5,2016
28197,53,28197,25,3,2015
28198,62,28198,14,10,2002
28199,540,28199,3,7,2018
28200,709,28200,25,6,2007
28201,853,28201,21,3,2008
28202,923,28202,10,8,2016
28203,967,28203,5,9,2001
28204,306,28204,26,1,2013
28205,357,28205,23,7,2018
28206,540,28206,12,2,1990
28207,73,28207,24,9,2008
28208,135,28208,23,7,2019
28209,952,28209,5,11,2015
28210,798,28210,25,11,2012
28211,189,28211,12,10,2018
28212,646,28212,13,2,2010
28213,6,28213,24,7,2018
28214,250,28214,18,1,2004
28215,573,28215,8,6,1993
28216,567,28216,2,8,1995
28217,519,28217,25,5,1994
28218,961,28218,8,11,2005
28219,852,28219,25,8,1994
28220,534,28220,7,5,2009
28221,692,28221,3,7,1999
28222,228,28222,21,8,2000
28223,137,28223,13,3,2007
28224,336,28224,24,2,1993
28225,664,28225,20,5,2014
28226,11,28226,28,8,2013
28227,857,28227,2,1,2002
28228,900,28228,25,11,2000
28229,863,28229,26,5,2004
28230,479,28230,12,11,2015
28231,146,28231,3,1,2005
28232,7,28232,12,2,1991
28233,666,28233,18,6,2017
28234,823,28234,18,7,2012
28235,387,28235,25,6,1995
28236,614,28236,9,5,1998
28237,508,28237,27,8,2003
28238,380,28238,21,8,1998
28239,692,28239,17,8,2018
28240,928,28240,6,9,2003
28241,883,28241,1,9,1999
28242,351,28242,2,6,1998
28243,271,28243,20,2,2009
28244,944,28244,23,3,2016
28245,664,28245,22,1,1993
28246,718,28246,21,8,2020
28247,955,28247,7,3,1997
28248,944,28248,21,9,1996
28249,98,28249,1,4,2007
28250,558,28250,4,11,2003
28251,381,28251,13,2,2011
28252,599,28252,1,4,2018
28253,362,28253,24,3,1996
28254,177,28254,19,9,1995
28255,370,28255,23,4,1993
28256,872,28256,8,4,2007
28257,875,28257,26,6,2019
28258,487,28258,19,4,2006
28259,796,28259,17,8,1999
28260,545,28260,29,5,2019
28261,915,28261,9,10,1994
28262,459,28262,18,1,2004
28263,278,28263,4,3,2014
28264,783,28264,24,7,1993
28265,87,28265,18,9,2011
28266,464,28266,12,5,2012
28267,514,28267,21,5,2009
28268,920,28268,13,7,2002
28269,396,28269,12,3,2008
28270,388,28270,6,2,1997
28271,862,28271,3,8,2001
28272,424,28272,15,9,2020
28273,980,28273,18,3,2018
28274,153,28274,20,6,2006
28275,856,28275,5,7,2013
28276,219,28276,12,6,2016
28277,513,28277,24,5,2002
28278,620,28278,29,8,2017
28279,506,28279,17,10,2001
28280,724,28280,2,4,1990
28281,964,28281,13,8,1999
28282,214,28282,20,3,2012
28283,906,28283,20,9,1997
28284,555,28284,11,1,2004
28285,548,28285,24,10,2009
28286,105,28286,11,4,2020
28287,894,28287,10,5,2008
28288,818,28288,4,9,2014
28289,855,28289,18,9,2014
28290,770,28290,7,7,2015
28291,564,28291,20,6,2019
28292,244,28292,15,4,1994
28293,521,28293,12,10,2018
28294,224,28294,21,11,2008
28295,69,28295,19,5,2017
28296,255,28296,19,11,2014
28297,859,28297,28,5,2019
28298,581,28298,8,8,1999
28299,173,28299,1,1,2003
28300,881,28300,12,9,2002
28301,969,28301,9,1,2003
28302,277,28302,26,7,1995
28303,704,28303,6,8,1994
28304,818,28304,22,7,2018
28305,749,28305,20,2,1999
28306,117,28306,12,7,1998
28307,711,28307,15,9,1996
28308,641,28308,14,8,2010
28309,885,28309,1,11,2020
28310,582,28310,15,6,2019
28311,381,28311,7,3,2002
28312,519,28312,16,6,2003
28313,440,28313,5,8,1996
28314,311,28314,14,4,2007
28315,720,28315,24,8,2013
28316,150,28316,11,6,1997
28317,457,28317,2,3,2015
28318,809,28318,18,4,1998
28319,163,28319,4,11,2018
28320,169,28320,5,9,1994
28321,14,28321,9,9,2005
28322,774,28322,16,4,2003
28323,722,28323,11,3,2014
28324,775,28324,22,9,1990
28325,685,28325,29,11,2004
28326,306,28326,21,7,2015
28327,812,28327,13,1,1995
28328,543,28328,11,5,2007
28329,40,28329,17,9,2016
28330,589,28330,1,6,2018
28331,707,28331,24,1,2003
28332,353,28332,16,6,2002
28333,310,28333,26,3,1995
28334,214,28334,9,10,2000
28335,682,28335,28,8,2000
28336,487,28336,5,10,2000
28337,967,28337,21,9,1996
28338,8,28338,29,5,2010
28339,537,28339,1,9,2005
28340,603,28340,6,6,1998
28341,945,28341,19,10,2010
28342,155,28342,7,4,2012
28343,700,28343,13,2,2010
28344,333,28344,4,5,2006
28345,935,28345,22,6,2010
28346,794,28346,8,5,2000
28347,458,28347,17,7,1996
28348,549,28348,11,8,2005
28349,448,28349,13,5,2016
28350,295,28350,7,3,2012
28351,344,28351,1,6,2008
28352,817,28352,23,4,2002
28353,567,28353,7,7,2016
28354,702,28354,24,6,2011
28355,234,28355,16,3,2008
28356,593,28356,5,3,2000
28357,705,28357,20,3,2018
28358,722,28358,18,3,2011
28359,554,28359,22,4,2014
28360,745,28360,24,6,2011
28361,232,28361,7,7,2000
28362,816,28362,25,9,2009
28363,942,28363,21,7,2013
28364,40,28364,18,2,1996
28365,814,28365,6,10,1994
28366,566,28366,13,8,2020
28367,970,28367,25,4,2019
28368,501,28368,20,11,2002
28369,25,28369,15,4,2001
28370,513,28370,25,6,2016
28371,858,28371,17,11,1990
28372,966,28372,15,8,2019
28373,590,28373,4,11,2007
28374,939,28374,11,2,2015
28375,521,28375,20,5,2020
28376,556,28376,25,2,1997
28377,782,28377,6,9,2006
28378,235,28378,23,8,2019
28379,671,28379,1,4,2020
28380,442,28380,21,1,2004
28381,185,28381,11,5,2001
28382,714,28382,11,6,2010
28383,396,28383,16,10,2016
28384,491,28384,16,4,1990
28385,456,28385,21,3,2013
28386,759,28386,4,8,2015
28387,437,28387,1,10,2018
28388,55,28388,4,5,2015
28389,644,28389,26,9,1996
28390,460,28390,22,6,2002
28391,726,28391,2,2,2011
28392,914,28392,25,6,1993
28393,745,28393,9,6,2012
28394,469,28394,8,8,1991
28395,622,28395,17,11,2011
28396,491,28396,17,7,1998
28397,169,28397,1,3,2008
28398,763,28398,3,7,2011
28399,179,28399,24,1,2011
28400,5,28400,1,10,2008
28401,547,28401,23,2,2014
28402,605,28402,19,4,2002
28403,160,28403,22,7,2018
28404,806,28404,25,11,1994
28405,447,28405,26,6,2017
28406,615,28406,25,4,2010
28407,714,28407,24,6,2010
28408,217,28408,1,1,2008
28409,651,28409,10,2,2012
28410,411,28410,25,8,2006
28411,666,28411,24,5,1990
28412,490,28412,20,10,2000
28413,902,28413,26,3,1994
28414,512,28414,1,11,2011
28415,403,28415,15,1,2014
28416,107,28416,21,2,1994
28417,691,28417,29,3,2004
28418,688,28418,6,9,2008
28419,210,28419,1,3,2014
28420,411,28420,10,2,1991
28421,915,28421,6,9,2000
28422,773,28422,27,1,2009
28423,338,28423,14,4,2018
28424,773,28424,26,5,2019
28425,643,28425,10,4,2005
28426,406,28426,13,8,2012
28427,138,28427,19,11,2005
28428,794,28428,6,4,1992
28429,316,28429,1,10,2017
28430,957,28430,25,4,2014
28431,923,28431,18,2,1996
28432,862,28432,24,10,2000
28433,595,28433,8,2,1993
28434,996,28434,20,8,2005
28435,556,28435,2,3,1994
28436,981,28436,17,10,1994
28437,188,28437,8,7,2013
28438,2,28438,15,1,2014
28439,952,28439,17,7,2014
28440,294,28440,13,10,1999
28441,803,28441,18,11,2006
28442,47,28442,6,1,2009
28443,359,28443,12,4,2018
28444,640,28444,7,9,2000
28445,778,28445,29,1,2008
28446,223,28446,3,4,1992
28447,263,28447,11,2,2003
28448,122,28448,26,3,1993
28449,184,28449,26,4,2002
28450,658,28450,9,2,1990
28451,180,28451,29,5,2009
28452,166,28452,3,2,2012
28453,751,28453,7,1,1999
28454,391,28454,8,1,2012
28455,254,28455,24,3,2011
28456,35,28456,19,6,2005
28457,193,28457,7,9,2013
28458,898,28458,12,8,2004
28459,903,28459,1,5,1997
28460,664,28460,21,11,1995
28461,184,28461,13,8,2018
28462,854,28462,26,9,2019
28463,796,28463,18,2,2015
28464,41,28464,12,11,2007
28465,469,28465,27,5,2019
28466,342,28466,12,10,2000
28467,519,28467,16,5,2001
28468,813,28468,25,1,2006
28469,908,28469,3,6,2009
28470,938,28470,18,8,1999
28471,478,28471,24,11,1999
28472,271,28472,26,5,2005
28473,54,28473,26,9,2013
28474,296,28474,29,10,2014
28475,595,28475,11,5,1999
28476,501,28476,11,2,2019
28477,531,28477,18,11,2019
28478,879,28478,11,7,2016
28479,269,28479,4,6,2006
28480,452,28480,16,1,2010
28481,110,28481,26,4,2018
28482,64,28482,10,3,2019
28483,243,28483,22,1,2008
28484,211,28484,10,9,1993
28485,670,28485,1,9,2010
28486,941,28486,14,7,2011
28487,270,28487,27,6,1995
28488,495,28488,9,4,1992
28489,280,28489,22,3,2009
28490,64,28490,6,10,1996
28491,367,28491,29,8,1994
28492,343,28492,1,8,2019
28493,332,28493,11,10,2003
28494,757,28494,12,8,2009
28495,255,28495,18,8,1994
28496,829,28496,3,5,2019
28497,418,28497,28,4,2004
28498,121,28498,6,1,2004
28499,114,28499,16,4,2019
28500,759,28500,15,4,1997
28501,250,28501,16,10,1993
28502,425,28502,26,4,2017
28503,19,28503,17,4,2003
28504,532,28504,22,5,1999
28505,536,28505,23,8,2002
28506,716,28506,6,10,1994
28507,330,28507,12,4,1996
28508,106,28508,22,10,2013
28509,268,28509,13,10,1998
28510,233,28510,10,6,2006
28511,637,28511,13,6,2007
28512,816,28512,18,11,2001
28513,163,28513,1,5,2020
28514,769,28514,28,6,1992
28515,720,28515,20,9,1990
28516,540,28516,4,9,1998
28517,689,28517,18,2,1993
28518,828,28518,3,1,1996
28519,248,28519,6,9,1998
28520,721,28520,8,4,2012
28521,453,28521,28,1,1993
28522,332,28522,26,11,1999
28523,885,28523,25,7,2007
28524,526,28524,15,1,2006
28525,665,28525,6,10,1996
28526,415,28526,25,7,1991
28527,938,28527,7,9,2008
28528,200,28528,8,4,2003
28529,348,28529,2,7,2008
28530,62,28530,20,11,2014
28531,604,28531,26,3,2020
28532,533,28532,15,8,2013
28533,173,28533,7,7,2006
28534,405,28534,4,4,2009
28535,404,28535,29,2,1993
28536,146,28536,12,2,2009
28537,491,28537,4,3,2004
28538,918,28538,13,6,2020
28539,264,28539,2,7,2006
28540,597,28540,17,6,2003
28541,517,28541,29,5,2020
28542,631,28542,24,1,1997
28543,736,28543,28,2,1992
28544,500,28544,24,8,1996
28545,756,28545,18,6,2002
28546,314,28546,7,10,2013
28547,755,28547,18,3,2000
28548,503,28548,23,1,2016
28549,453,28549,22,7,1994
28550,982,28550,4,1,2010
28551,71,28551,29,9,2020
28552,239,28552,12,6,2004
28553,409,28553,12,9,1990
28554,61,28554,4,2,1999
28555,150,28555,20,3,1990
28556,558,28556,21,8,2019
28557,922,28557,10,7,2013
28558,200,28558,15,3,2009
28559,589,28559,25,4,2000
28560,492,28560,26,6,2001
28561,118,28561,24,11,1992
28562,981,28562,1,9,2000
28563,632,28563,10,1,1999
28564,916,28564,29,2,2001
28565,244,28565,23,1,2017
28566,762,28566,22,3,2018
28567,193,28567,6,5,1997
28568,766,28568,23,9,1998
28569,152,28569,25,10,2013
28570,773,28570,19,11,2017
28571,553,28571,9,2,2017
28572,486,28572,27,8,2008
28573,718,28573,29,2,2012
28574,823,28574,18,7,2001
28575,551,28575,1,10,2015
28576,610,28576,17,7,2016
28577,510,28577,22,2,1991
28578,97,28578,11,7,2008
28579,786,28579,5,4,2004
28580,614,28580,11,5,1998
28581,469,28581,24,6,2014
28582,667,28582,3,6,2006
28583,250,28583,16,3,2013
28584,739,28584,6,4,1990
28585,711,28585,8,5,2013
28586,739,28586,19,6,2001
28587,389,28587,15,11,2010
28588,265,28588,4,9,1995
28589,590,28589,18,4,2014
28590,42,28590,23,3,2003
28591,269,28591,19,9,2007
28592,160,28592,25,10,2008
28593,858,28593,11,9,2000
28594,992,28594,20,7,2015
28595,319,28595,5,5,1995
28596,142,28596,23,4,1993
28597,757,28597,1,2,1994
28598,834,28598,15,11,2018
28599,63,28599,28,6,1993
28600,829,28600,27,3,2007
28601,624,28601,10,9,2018
28602,365,28602,12,3,2018
28603,58,28603,15,6,2017
28604,393,28604,1,4,2005
28605,353,28605,21,10,1994
